,timestamp,X_im,Y_im,Frame_Probability,X_tcp,Y_tcp,Z_tcp,X,Y,Z,Rx,Ry,Rz,Fx,Fy,Fz,Mx,My,Mz,x_filt,velocity_im,velocity_force,force_curr_filt,stiffness,class_num,Frame_Probability_sacrum,X_sac,Y_sac
11,1623073137.7897751,400,180,0.6958255767822266,-7.7098475756876e-05,0.00043034785896112204,0.03353114608760921,0.7856408321666889,0.03339089068502814,-0.25429584300697927,1.2373351961923096,1.1597241227908872,1.191341567710588,-1.7261459827423096,6.58076286315918,-15.441398620605469,-0.561083972454071,-0.024483000859618187,0.02166000008583069,395.67171796058165,-0.0018315536335873008,0.0002845709664481035,-15.349970136369976,0,"[0.0, 0.0, 0.0]",0.0,140.0,84.0
12,1623073137.8230693,400,180,0.6865900754928589,-7.7098475756876e-05,0.00043034785896112204,0.03353114608760921,0.7856408321666889,0.03339089068502814,-0.25429584300697927,1.2373351961923096,1.1597241227908872,1.191341567710588,-1.7261459827423096,6.58076286315918,-15.441398620605469,-0.561083972454071,-0.024483000859618187,0.02166000008583069,396.83997514903234,-0.0018762765061565547,0.0002754281180245542,-15.372827257428849,0,"[0.0, 0.0, 0.0]",0.0,140.0,84.0
13,1623073137.8581636,400,180,0.6870821118354797,-5.772356144963242e-05,0.00044963291177640974,0.03352843496237368,0.7856388555177352,0.033410034287084,-0.25427624029987583,1.237576297338625,1.1599718240282624,1.1912325697426678,-1.7261459827423096,6.58076286315918,-15.441398620605469,-0.561083972454071,-0.024483000859618187,0.02166000008583069,397.69326509718735,-0.0019093040667931193,0.0002662852696010056,-15.39568437848772,0,"[0.0, 0.0, 0.0]",0.0,140.0,84.0
14,1623073137.892359,400,180,0.6988250613212585,-5.772356144963242e-05,0.00044963291177640974,0.03352843496237368,0.7856388555177352,0.033410034287084,-0.25427624029987583,1.237576297338625,1.1599718240282624,1.1912325697426678,-1.5961459875106812,6.380762100219727,-15.78139877319336,-0.5590839982032776,-0.03348299860954285,0.024660000577569008,398.3162842686415,-0.0019336055867545782,0.0002377138410295764,-15.467112949916293,0,"[0.0, 0.0, 0.0]",0.0,140.0,84.0
15,1623073137.9301095,400,180,0.6988250613212585,-5.772356144963242e-05,0.00044963291177640974,0.03352843496237368,0.7856388555177352,0.033410034287084,-0.25427624029987583,1.237576297338625,1.1599718240282624,1.1912325697426678,-1.5961459875106812,6.380762100219727,-15.78139877319336,-0.5590839982032776,-0.03348299860954285,0.024660000577569008,398.7710884794492,-0.001951441399370404,0.00020914241245814722,-15.538541521344866,0,"[0.0, 0.0, 0.0]",0.0,140.0,84.0
16,1623073137.9641314,400,180,0.6988250613212585,-5.681582750254044e-05,0.0005002475849289478,0.033524878959450444,0.785634898102293,0.033410230680828754,-0.2542256476663353,1.237847504815968,1.1601776274028326,1.1910975226536067,-1.5961459875106812,6.380762100219727,-15.78139877319336,-0.5590839982032776,-0.03348299860954285,0.024660000577569008,399.1030624345037,-0.0019645089801164986,0.00018971383231026736,-15.587112971714566,0,"[0.0, 0.0, 0.0]",0.0,140.0,84.0
17,1623073137.9979305,400,180,0.7514089345932007,-5.681582750254044e-05,0.0005002475849289478,0.033524878959450444,0.785634898102293,0.033410230680828754,-0.2542256476663353,1.237847504815968,1.1601776274028326,1.1910975226536067,-1.5961459875106812,6.380762100219727,-15.78139877319336,-0.5590839982032776,-0.03348299860954285,0.024660000577569008,399.3453663096721,-0.0019740715689291507,0.0001702852521623875,-15.635684422084266,0,"[0.0, 0.0, 0.0]",0.0,140.0,84.0
18,1623073138.0303252,400,180,0.7514089345932007,-5.681582750254044e-05,0.0005002475849289478,0.033524878959450444,0.785634898102293,0.033410230680828754,-0.2542256476663353,1.237847504815968,1.1601776274028326,1.1910975226536067,-1.5961459875106812,6.380762100219727,-15.78139877319336,-0.5590839982032776,-0.03348299860954285,0.024660000577569008,399.5222160209704,-0.0019810634847267053,0.00015085667201450832,-15.684255872453964,0,"[0.0, 0.0, 0.0]",0.0,140.0,84.0
19,1623073138.0636191,400,180,0.7524397969245911,-5.931236642879589e-05,0.0005093613581740875,0.03350779530747727,0.7856176368084399,0.033408377309081,-0.25421671696189546,1.2382893675859759,1.1606240128409209,1.1907976060090093,-1.5961459875106812,6.380762100219727,-15.78139877319336,-0.5590839982032776,-0.03348299860954285,0.024660000577569008,399.6512909131253,-0.0019861728787774193,0.00013142809186662846,-15.732827322823663,0,"[0.0, 0.0, 0.0]",0.0,140.0,84.0
20,1623073138.095114,400,180,0.7563337087631226,-5.931236642879589e-05,0.0005093613581740875,0.03350779530747727,0.7856176368084399,0.033408377309081,-0.25421671696189546,1.2382893675859759,1.1606240128409209,1.1907976060090093,-1.5961459875106812,6.380762100219727,-15.78139877319336,-0.5590839982032776,-0.03348299860954285,0.024660000577569008,399.7454962879168,-0.0019899051429876696,0.00011199951171874929,-15.781398773193361,0,"[0.0, 0.0, 0.0]",0.0,140.0,84.0
21,1623073138.1287568,400,180,0.7575076222419739,-5.931236642879589e-05,0.0005093613581740875,0.03350779530747727,0.7856176368084399,0.033408377309081,-0.25421671696189546,1.2382893675859759,1.1606240128409209,1.1907976060090093,-1.8261460065841675,6.140761852264404,-15.581398010253906,-0.5750839710235596,-0.03248300030827522,0.020659999921917915,399.8142518324053,-0.001992630719398901,0.0001234281267438611,-15.752827235630582,0,"[0.0, 0.0, 0.0]",0.0,140.0,84.0
22,1623073138.1617672,400,180,0.7575076222419739,-5.1851296565375016e-05,0.0005568309121894433,0.033488961718705634,0.7855987518783825,0.03341588686218182,-0.2541692754587901,1.2388094363383584,1.1610956245877608,1.1905181123701936,-1.8261460065841675,6.140761852264404,-15.581398010253906,-0.5750839710235596,-0.03248300030827522,0.020659999921917915,399.86443277042144,-0.0019946207693297188,0.0001348567417689729,-15.724255698067802,0,"[0.0, 0.0, 0.0]",0.0,140.0,84.0
23,1623073138.1995602,400,180,0.7594111561775208,-5.1851296565375016e-05,0.0005568309121894433,0.033488961718705634,0.7855987518783825,0.03341588686218182,-0.2541692754587901,1.2388094363383584,1.1610956245877608,1.1905181123701936,-1.8261460065841675,6.140761852264404,-15.581398010253906,-0.5750839710235596,-0.03248300030827522,0.020659999921917915,399.90105706723267,-0.001996073598005268,0.0001462853567940847,-15.695684160505023,0,"[0.0, 0.0, 0.0]",0.0,140.0,84.0
24,1623073138.2337549,400,180,0.7596633434295654,-5.1851296565375016e-05,0.0005568309121894433,0.033488961718705634,0.7855987518783825,0.03341588686218182,-0.2541692754587901,1.2388094363383584,1.1610956245877608,1.1905181123701936,-1.8261460065841675,6.140761852264404,-15.581398010253906,-0.5750839710235596,-0.03248300030827522,0.020659999921917915,399.9277871025501,-0.00199713413778451,0.00015771397181919649,-15.667112622942243,0,"[0.0, 0.0, 0.0]",0.0,140.0,84.0
25,1623073138.2715485,400,180,0.7627406120300293,1.7476273145855536e-05,0.000601806156927065,0.033494248093473344,0.7856068620713439,0.03348410283906438,-0.254123038724611,1.2393553020696146,1.1616551732873526,1.1902182002773571,-1.8261460065841675,6.140761852264404,-15.581398010253906,-0.5750839710235596,-0.03248300030827522,0.020659999921917915,399.9472958604787,-0.0019979082671482385,0.00016914258684430758,-15.638541085379465,0,"[0.0, 0.0, 0.0]",0.0,140.0,84.0
